4.610497999999999763e+01,7.075549999999999784e+00,4.615612183000000073e+02
4.610519584045776043e+01,7.075530730057219664e+00,4.615659205073578164e+02
4.610542177891562687e+01,7.075543926305209119e+00,4.614859834126453961e+02
4.610564736216706194e+01,7.075615425677207249e+00,4.625459690466677216e+02
4.610587312716271668e+01,7.075684783427445446e+00,4.634952323542713657e+02
4.610609903700219547e+01,7.075752374709929349e+00,4.637675702676722267e+02
4.610632506356228788e+01,7.075818525360533684e+00,4.634154722100054187e+02
4.610655106120969293e+01,7.075884980876548269e+00,4.629786638603306983e+02
4.610677698054306006e+01,7.075952343740596007e+00,4.626880216588904204e+02
4.610700284968558549e+01,7.076020288116801282e+00,4.624910561825496416e+02
4.610722871882811091e+01,7.076088232493006558e+00,4.622940907062087490e+02
4.610745458797062923e+01,7.076156176869212722e+00,4.620971252298679133e+02
4.610768045711314755e+01,7.076224121245419774e+00,4.619001597535269639e+02
4.610790632625567298e+01,7.076292065621625049e+00,4.617031942771861850e+02
4.610813219539819841e+01,7.076360009997831213e+00,4.615062288008452356e+02
4.610835806454072383e+01,7.076427954374036489e+00,4.613092633245043999e+02
4.610858393368324215e+01,7.076495898750243541e+00,4.611122978481635073e+02
4.610880984296841945e+01,7.076563322758540941e+00,4.608968640855956664e+02
4.610903583805674089e+01,7.076629634503528443e+00,4.606419551808343726e+02
4.610926191894822068e+01,7.076694833985206046e+00,4.603475711338798533e+02
4.610948804550018565e+01,7.076759441571481624e+00,4.600321802309589430e+02
4.610971370035213823e+01,7.076827458077776356e+00,4.596788046792632372e+02
4.610993595103124676e+01,7.076920014134965520e+00,4.594806556484996918e+02
4.611014315211232883e+01,7.077055331082379830e+00,4.593608902844978843e+02
4.611034873650432075e+01,7.077140277692321568e+00,4.590749154581743596e+02
4.611055824764056155e+01,7.077175868165154426e+00,4.581978746255271062e+02
4.611078277125854896e+01,7.077169095850536884e+00,4.571304479647070593e+02
4.611100934614938041e+01,7.077209683056146616e+00,4.561552132535724695e+02
4.611123536135256273e+01,7.077275484950744655e+00,4.555038158664183925e+02
4.611146134159247367e+01,7.077341687114029334e+00,4.550769802921052474e+02
