4.610497999999999763e+01,7.075549999999999784e+00,4.615612183000000073e+02
4.610523436533742370e+01,7.075535545667177573e+00,4.615520474092527934e+02
4.610549788947508176e+01,7.075568715460963887e+00,4.616217811048721842e+02
4.610576165745887778e+01,7.075651142955898365e+00,4.632526555263206660e+02
4.610602557067593921e+01,7.075731799233443198e+00,4.642047844529960798e+02
4.610628984655050289e+01,7.075808032658797764e+00,4.634620389879611366e+02
4.610655403501443317e+01,7.075885278825479574e+00,4.628824376457502581e+02
4.610681803628302333e+01,7.075964693841235054e+00,4.626522196751057550e+02
4.610708203755162060e+01,7.076044108856989645e+00,4.624220017044611950e+02
4.610734603882021077e+01,7.076123523872745125e+00,4.621917837338166350e+02
4.610761004008880093e+01,7.076202938888500604e+00,4.619615657631721319e+02
4.610787404135739109e+01,7.076282353904255196e+00,4.617313477925275720e+02
4.610813804262598126e+01,7.076361768920010675e+00,4.615011298218830120e+02
4.610840204389457142e+01,7.076441183935766155e+00,4.612709118512385089e+02
4.610866604516316869e+01,7.076520598951520746e+00,4.610406938805939490e+02
4.610893004648467297e+01,7.076600013281335144e+00,4.608104515653200792e+02
4.610919434861958877e+01,7.076675528177026386e+00,4.604418151170496003e+02
4.610945865075451167e+01,7.076751043072717628e+00,4.600731786687791214e+02
4.610972295288942746e+01,7.076826557968408871e+00,4.597045422205086425e+02
4.610998094204816056e+01,7.076940523360090829e+00,4.591997453535070690e+02
4.611019973510546777e+01,7.077166313473955306e+00,4.593473916713769540e+02
4.611045380299431429e+01,7.077166197005687387e+00,4.592575142324902231e+02
4.611071869661184763e+01,7.077154658110901053e+00,4.569658332229138296e+02
4.611098289138268314e+01,7.077201981035464051e+00,4.562314584161177891e+02
4.611124706337047030e+01,7.077278891867353039e+00,4.554700895339171325e+02
4.611151123535826457e+01,7.077355802699242915e+00,4.547087206517164759e+02
4.611177522998739420e+01,7.077434743979948983e+00,4.550864897609632180e+02
4.611203918446546623e+01,7.077514144920507455e+00,4.557221407718781734e+02
4.611230313894354538e+01,7.077593545861066815e+00,4.563577917827931287e+02
4.611256709342161741e+01,7.077672946801626175e+00,4.569934427937080841e+02
4.611283120563896887e+01,7.077750301409742484e+00,4.575105002138901682e+02
4.611308424925717731e+01,7.077900588808185844e+00,4.564841670795692607e+02
4.611330709698933816e+01,7.078100000000000058e+00,4.551781011884289114e+02
4.611355491262992956e+01,7.078017926745888033e+00,4.565875852508751791e+02
