4.610497999999999763e+01,7.075549999999999784e+00,4.615612183000000073e+02
4.610517670471947582e+01,7.075516590561240271e+00,4.615770265242156256e+02
4.610535227834849081e+01,7.075558481101006159e+00,4.615018523141594642e+02
4.610557711994147212e+01,7.075604584743787839e+00,4.617194884696869508e+02
4.610580362905822938e+01,7.075673454676421059e+00,4.630940822761485833e+02
4.610603044358941816e+01,7.075738390056411475e+00,4.636942560404964979e+02
4.610625706557056702e+01,7.075804777814466817e+00,4.635565355970853147e+02
4.610648373394475641e+01,7.075870619656416949e+00,4.630884060938683433e+02
4.610671036435086023e+01,7.075936547462851500e+00,4.628544114080192458e+02
4.610693715933845738e+01,7.076001247375382164e+00,4.627984777976478767e+02
4.610716379336997761e+01,7.076067839051296104e+00,4.627129660202136847e+02
4.610739019883446588e+01,7.076137747810032685e+00,4.625400835581655201e+02
4.610761667114681472e+01,7.076206900579270709e+00,4.622993783190389081e+02
4.610784320164970040e+01,7.076275386545257895e+00,4.620454482142937422e+02
4.610806938362885177e+01,7.076347552237036709e+00,4.619865483741562002e+02
4.610829560055340437e+01,7.076419270779512161e+00,4.619642558970564892e+02
4.610852187310919703e+01,7.076490277485842029e+00,4.618109990780553744e+02
4.610874856597119731e+01,7.076556686062146717e+00,4.613543556745405567e+02
4.610897536043987799e+01,7.076621795005128668e+00,4.608434111740202184e+02
4.610920223582939315e+01,7.076685869001634543e+00,4.604457372814334235e+02
4.610942899899538361e+01,7.076750956828483652e+00,4.601327237879503400e+02
4.610965567790036346e+01,7.076817030777308837e+00,4.597967277820736740e+02
4.610987888988785954e+01,7.076907127895893268e+00,4.595609106601438043e+02
4.611008002751634649e+01,7.077044164959100492e+00,4.594194133589238618e+02
4.611027457862675050e+01,7.077124159384574398e+00,4.593846103102127358e+02
4.611047321287244927e+01,7.077160947460678031e+00,4.585815977167355300e+02
4.611069412317409899e+01,7.077135019978596731e+00,4.577541258501252059e+02
4.611092159748223196e+01,7.077166409940825353e+00,4.566709101291899628e+02
4.611114834879996494e+01,7.077218244011218573e+00,4.560836929548645458e+02
4.611137497373619709e+01,7.077285206446770616e+00,4.553780154577693793e+02
4.611160162643511029e+01,7.077351809414823336e+00,4.553122267192503614e+02
4.611182830689669743e+01,7.077418052915378510e+00,4.558863267393073784e+02
4.611205503271958150e+01,7.077483712061723331e+00,4.567177168368782532e+02
4.611228142389736462e+01,7.077552775799597740e+00,4.572160296133232578e+02
4.611250775702197302e+01,7.077622509100688575e+00,4.573935507158262794e+02
4.611273277186919017e+01,7.077699806501445146e+00,4.574511602471648644e+02
4.611294027839251441e+01,7.077817233944155184e+00,4.567342487822137400e+02
4.611313418333303815e+01,7.077956166337511235e+00,4.559777776778715861e+02
4.611330883866992991e+01,7.078003108362830531e+00,4.554760720103666927e+02
4.611350131135750985e+01,7.078006232165594547e+00,4.559848133779146337e+02
4.611368739233174807e+01,7.078033201911947181e+00,4.569380304597817144e+02
4.611388478468717977e+01,7.078191776530101897e+00,4.579261563819188723e+02
4.611405274831994916e+01,7.078441161592369468e+00,4.585061105464465072e+02
4.611416726969213187e+01,7.078764848035214996e+00,4.575409835686734823e+02
4.611420527620114740e+01,7.079162057552725429e+00,4.564114947746288635e+02
4.611418446766251833e+01,7.079588415756478348e+00,4.555708148020178783e+02
4.611414678944484535e+01,7.080013454426739017e+00,4.555290432243206169e+02
4.611410288490635878e+01,7.080436472339920684e+00,4.552313066060414144e+02
4.611405511031368576e+01,7.080858140975807125e+00,4.546729135510778974e+02
4.611400514363587888e+01,7.081278972203701727e+00,4.543969287715930818e+02
4.611395620201695777e+01,7.081700230423784603e+00,4.542987716292877849e+02
4.611390897706556302e+01,7.082122198427882154e+00,4.543728768942414149e+02
4.611386310266237132e+01,7.082544752246366038e+00,4.546300896133707283e+02
4.611381697234902788e+01,7.082967248858735410e+00,4.549366517370350493e+02
4.611378590623789364e+01,7.083384697901106364e+00,4.552336975206357010e+02
4.611375232233055499e+01,7.083800731424499730e+00,4.552562017050147460e+02
4.611372253707040869e+01,7.084218095576781948e+00,4.554248265768501938e+02
4.611368118462402776e+01,7.084641683690960257e+00,4.557017025706040840e+02
4.611364969877629250e+01,7.085068926689664259e+00,4.558370684924648799e+02
4.611362221302390196e+01,7.085497161383076836e+00,4.556301688321066194e+02
4.611359864905032424e+01,7.085926348514270501e+00,4.552595772647333661e+02
4.611357556183210704e+01,7.086355644083866423e+00,4.552619284265650776e+02
4.611355679973365795e+01,7.086785534629608918e+00,4.552377116965753885e+02
4.611354247950675500e+01,7.087216008124105571e+00,4.550347025058414374e+02
4.611353599094270095e+01,7.087647186628345253e+00,4.546328529451837994e+02
4.611353453048450035e+01,7.088078519104608510e+00,4.543583836941055552e+02
4.611353903342507721e+01,7.088509823154861778e+00,4.540781419066739772e+02
4.611354825679948988e+01,7.088940897301061028e+00,4.535067417035685366e+02
4.611356459028489496e+01,7.089371068117791275e+00,4.532882970932872126e+02
4.611358657871809896e+01,7.089800447328538979e+00,4.535933503309709636e+02
4.611361359117509551e+01,7.090228881418578766e+00,4.547597222005171602e+02
4.611364414945997225e+01,7.090656385091937963e+00,4.564316020929227307e+02
4.611367837074330112e+01,7.091082764737020483e+00,4.582255997873980959e+02
4.611371657993752393e+01,7.091507986557607168e+00,4.597716188656875147e+02
4.611376069225899244e+01,7.091930909974161423e+00,4.607173129337656405e+02
4.611381100710812575e+01,7.092351557772770931e+00,4.614451611328768195e+02
4.611387410870678139e+01,7.092756506489482859e+00,4.619662952649749741e+02
4.611394353367180088e+01,7.093157985399976440e+00,4.622920696818421220e+02
4.611401886543220030e+01,7.093556165329755636e+00,4.624233954630232688e+02
4.611409205423885282e+01,7.093964802833573557e+00,4.625566264149542803e+02
4.611416665649858970e+01,7.094372467511623093e+00,4.626929301884692904e+02
4.611424277046583597e+01,7.094779091739141563e+00,4.628325203869120514e+02
4.611432039614059164e+01,7.095184675516126305e+00,4.629753970102826770e+02
4.611440312082145709e+01,7.095584558442508794e+00,4.627583678505187663e+02
4.611448997653950244e+01,7.095981330906337092e+00,4.624103729651188814e+02
4.611458337722157808e+01,7.096372834695160670e+00,4.619355486676716396e+02
4.611468110908454321e+01,7.096762205483803321e+00,4.615715439951372900e+02
4.611478404184290980e+01,7.097146920508980550e+00,4.610892052866729500e+02
4.611488854536909798e+01,7.097530253260929456e+00,4.595343881717180352e+02
4.611499291971846048e+01,7.097913588974980037e+00,4.576706542453542852e+02
4.611510072976135177e+01,7.098293280792320914e+00,4.576021687308061132e+02
4.611521334162493702e+01,7.098667938075900352e+00,4.600753871149615293e+02
4.611532891957180880e+01,7.099039527590443655e+00,4.611296727611172628e+02
4.611544635021024874e+01,7.099408940059203310e+00,4.607066189602722375e+02
